省份编码,省份,年份,茶叶产量(万吨),红茶产量(万吨),绿茶产量(万吨),水果产量(万吨),香蕉产量(万吨),苹果产量(万吨),柑桔产量(万吨),梨产量(万吨),葡萄产量(万吨),菠萝产量(万吨),红枣产量(万吨),柿子产量(万吨),园林水果产量(万吨),瓜果类产量(万吨),西瓜产量(万吨),甜瓜产量(万吨),草莓产量(万吨)
110000,北京市,2002,,,,0.0,,14.4392,,12.5009,5.0972,,0.2985,6.2934,66.9097,42.9357,40.2285,1.9754,0.1072
110000,北京市,2001,,,,0.0,,15.3174,,11.5197,4.3361,,0.3076,5.5561,61.7851,46.027,42.8155,2.2334,
110000,北京市,2000,,,,0.0,,15.76536,,10.26929,3.39614,,0.2038,5.4561,58.59068,,,,
120000,天津市,2019,,,,57.434505,,3.446208,,7.281336,10.05137,,1.6,1.4,,21.7,18.7,2.1,
120000,天津市,2018,0,0,0,62.4726426,0,3.61461,0,8.409876,10.17039,0,7.126429,1.42287,39.8310595,22.6415831,18.9142735,2.770406,0.310373
120000,天津市,2017,0,0,0,58.246634198243,0,5.62659,0,6.40669,11.41121,0,5.52506,1.05015,37.98427,20.262364198243,18.45,0.962171017162803,0.74848908479278
120000,天津市,2016,0,0,0,54.1461566517085,0,5.32939,0,3.99229,10.36334,0,3.623492,1.51354,32.375583,21.7705736517085,18.9375269053923,1.55832164837915,0.542862437769487
120000,天津市,2015,0,0,0,55.7836337844847,0,4.2792097,0,4.6069025,11.097551,0,3.481198,0.9110666,32.7123321,23.0713016844847,20.3275056877775,0.0,0.0
120000,天津市,2014,0,0,0,56.1837792928869,0,5.0368,0,4.0028,10.3784,0,3.8154,0.9398,31.3224,24.8613792928869,21.9734195627639,0.0,0.0
120000,天津市,2013,0,0,0,49.2693834786096,0,4.7644,0,3.6911,9.2851,0,2.2828,0.8307,27.5807,21.6886834786096,17.6675844080252,0.0,0.0
120000,天津市,2012,0,0,0,53.7729035370943,0,4.9639,0,3.6218,10.6929,0,3.4754,0.8662,30.6225,23.1504035370942,20.0703413662267,0.0,0.0
120000,天津市,2011,0,0,0,57.5549997093083,0,5.5234,0,3.9276,11.3241,0,3.3837,0.7712,31.8816,25.6733997093083,21.959525511132,0.0,0.0
120000,天津市,2010,0,0,0,56.8812081817291,0,5.5512,0,3.5701,10.3322,0,3.3037,0.8392,31.2713,25.6099081817291,22.0430663891767,0.0,0.0
120000,天津市,2009,0,0,0,64.1033533906452,0,6.3405,0,3.3131,10.456,0,3.1134,1.3843,31.7991,32.3042533906452,28.7974283661676,0.0,0.0
120000,天津市,2008,0,0,0,60.4420262084822,0,6.29456,0,2.9774,9.99593,0,2.36489,1.5401,29.46946,30.9725662084822,28.1688079177907,0.0,0.0
120000,天津市,2007,0,0,0,61.0039564455221,0,5.97091,0,2.88695,10.95446,0,2.924,1.690165,30.20131,30.8026464455221,26.6490487156941,0.0,0.0
120000,天津市,2006,0,,,66.9629,0,6.4076,0,2.5719,10.4103,,3.0574,1.2456,30.0038,36.9591,33.0565,3.5726,0.01
120000,天津市,2005,,,,68.2417,,6.6039,,2.2553,9.3229,,2.4691,1.1402,27.7877,40.454,32.5968,7.8512,
120000,天津市,2004,,,,69.0492,,6.4721,,2.5182,13.2084,,1.356,0.6301,29.5819,39.4673,31.918,,
120000,天津市,2003,,,,84.3306,,6.8069,,2.5851,14.006,,1.5678,1.0036,31.6429,52.6877,42.17,9.897,0.0214
120000,天津市,2002,,,,0.0,,6.7056,,2.2863,13.7909,,1.7126,0.1084,29.8686,49.6098,37.8214,11.7724,0.0153
120000,天津市,2001,,,,0.0,,6.8424,,2.7991,11.4154,,2.1698,0.7672,29.295,62.6596,40.294,13.8005,
120000,天津市,2000,,,,0.0,,7.9466,,3.0172,10.2201,,0.8905,0.6263,28.2801,,,,
130000,河北省,2019,0.0005,,0.0005,1391.484249,,221.627311,,363.230407,118.79124,,78.0,29.3,,387.1,251.8,89.4,
130000,河北省,2018,0.00032,0,0.00032,1347.925116,0,220.094849,0,329.676826,113.412356,0,77.124967,30.344375,956.964071,390.961045,244.473621,98.026048,28.16161
130000,河北省,2017,0.0006,0,0.0006,1365.339717,0,228.149846,0,342.434886,111.572727,0,77.294916,31.844411,969.937785,395.401932,254.273275,90.07772,28.045072
130000,河北省,2016,0.0006,0,0.0006,1333.07126,0,217.298384,0,332.506773,109.522152,0,77.135844,31.925438,942.845722,390.225538,258.974596,76.27876,25.524043
130000,河北省,2015,0,0,0,1403.93495596777,0,226.114762791227,0,355.990903716858,100.004275955856,0,75.1967802023977,30.3675844882053,948.629296979342,455.305658988424,333.706566076728,77.1703117821156,26.9453014740055
130000,河北省,2014,0,0,0,1389.83920434222,0,224.642574345306,0,350.385665101109,97.5972578514835,0,75.5499962184694,32.2929351412045,941.067867826301,448.771336515916,338.120903740024,67.6810289765661,25.318322628832
130000,河北省,2013,0,0,0,1365.48907487547,0,221.281886670955,0,343.395271513593,90.2013162574848,0,80.3771147893594,29.1381728921406,931.796932782376,433.692142093095,329.873792640545,65.7829231089991,24.7279183870968
130000,河北省,2012,0,0,0,1391.44895625941,0,226.780165680207,0,357.20227019347,95.4819419581734,0,91.9029179974814,35.0896301542401,975.003124621816,416.445831637599,322.370561679309,61.1737041714799,24.2532679379027
130000,河北省,2011,0,0,0,1364.922973871,0,224.454752556418,0,340.094283927881,90.4699209911065,0,97.0748810556422,34.7960671418588,957.705646218609,407.217327652392,317.867898718713,58.1315076617399,23.6433863352702
130000,河北省,2010,0,0,0,1333.6305245604,0,220.135189246336,0,330.041048759674,90.3748107694624,0,87.7146966600626,35.0691159080216,932.993726452639,400.636798107757,320.913887498601,53.3039313270631,23.3428793777773
130000,河北省,2009,0,0,0,1365.45404825127,0,235.580542337418,0,332.974437815129,92.3112568249844,0,97.2562474443811,34.8889441348385,973.056569539815,392.397478711454,317.205417382352,48.7429570376616,24.6700850909974
130000,河北省,2008,0,0,0,1401.30746365562,0,236.636692395993,0,328.887006254743,90.741465953218,0,88.9866824456927,36.3725737902427,967.824383324686,433.48308033093,332.484280592823,49.893651858442,42.3999517963759
130000,河北省,2007,0,0,0,1424.76791087047,0,236.205380834566,0,334.796143648827,90.5761445077227,0,85.8355340004981,37.1241203944509,971.348353683168,453.419557187302,355.921944558628,48.0994718616646,41.636480329021
130000,河北省,2006,0,,,1428.8453,0,235.762,0,333.4972,87.8417,,90.9161,34.5685,968.5262,460.3191,359.376,51.8318,46.9711
130000,河北省,2005,,,,1397.8784,,220.2273,,324.622,86.3938,,80.7577,33.3382,918.4789,479.3995,384.9215,38.6465,49.2966
130000,河北省,2004,,,,1346.3377,,214.2882,,313.1868,84.0916,,66.6445,32.3962,876.9525,469.3852,377.0394,37.0867,47.3806
130000,河北省,2003,,,,1270.7434,,200.2769,,282.0702,80.3418,,55.1313,29.1535,796.9744,473.769,385.2205,44.6128,40.5844
130000,河北省,2002,,,,0.0,,196.5571,,266.2875,75.828,,48.8031,25.7519,748.527,420.7752,343.8512,37.6496,34.9686
130000,河北省,2001,,,,0.0,,184.5447,,244.5536,58.0139,,41.9954,22.5584,669.7927,404.9817,341.5251,31.7735,
130000,河北省,2000,,,,0.0,,180.6155,,255.1647,52.3601,,44.1657,24.6119,677.3066,,,,
140000,山西省,2019,0.01012,,,862.66638,,421.8827,,86.1005,31.18787,,65.7,18.8,,54.5,45.1,7.4,
140000,山西省,2018,0.00175,0,0,750.54705,0,376.4993,0,63.72301,28.37716,0,66.22442,13.31032,697.56099,52.98606,43.01827,6.88976,0.79793
140000,山西省,2017,0.006233,0,0,844.022041865777,0,444.944092568053,0,86.6535273353989,30.4528003478261,0,72.5311012535211,10.286153,797.507514938828,46.5145269269492,38.9460287732553,5.918324,0.9911
140000,山西省,2016,0.00471,0,0,835.163799368546,0,462.637345071392,0,84.2045081851278,27.4531900434783,0,70.3639192535211,8.880661,787.800678639688,47.3631207288579,40.104541518217,5.851549,0.822694
140000,山西省,2015,0.00056,0,0,833.15785,0,463.49586,0,74.7519,27.90162,0,76.62463,10.9718,781.14967,52.00818,40.24815,9.68455,0.77418
140000,山西省,2014,0.00056,0,0,788.59452,0,438.00528,0,62.06735,24.0402,0,60.19606,11.27004,713.34392,75.2506,58.29992,15.76469,0.49876
140000,山西省,2013,0.00055,0,0,730.87004,0,413.50265,0,62.60461,21.60328,0,48.57697,9.95139,655.27114,75.5989,58.63336,15.57905,0.4318
140000,山西省,2012,0.00043,0,0,687.02531,0,382.48206,0,67.12138,20.37716,0,52.76136,11.54887,625.28502,61.74029,49.59727,10.17935,0.51735
140000,山西省,2011,0.00036,0,0,603.07111,0,329.48563,0,62.76998,16.96861,0,55.73776,9.34481,550.59889,52.47222,40.3936,4.42128,0.67013
140000,山西省,2010,0.00032,0,0,500.8239,0,268.27597,0,41.74781,14.87125,0,39.78272,8.82906,441.60808,59.21582,48.70855,5.07103,0.38606
140000,山西省,2009,0.0001,0,0,478.09129,0,262.92538,0,47.81358,12.06042,0,35.83668,6.6084,418.41151,59.67978,50.67196,6.2363,0.17673
140000,山西省,2008,0,0,0,451.13878,0,246.98521,0,42.57126,10.86433,0,27.86572,6.94967,385.6917,65.44708,53.90164,6.29771,0.10451
140000,山西省,2007,0,0,0,374.28553,0,209.10619,0,37.47763,9.78339,0,17.47293,4.78393,320.99124,53.29429,41.31854,5.19509,0.15652
140000,山西省,2006,0,,,353.7499,0,186.7049,0,18.4207,9.1699,,31.4302,4.9029,272.5511,81.1988,72.7017,6.9147,0.2503
140000,山西省,2005,,,,314.4485,,164.8413,,24.6247,11.9187,,19.6858,5.5169,245.4962,68.9523,57.783,6.9541,0.307
140000,山西省,2004,,,,342.8566,,202.1372,,19.7298,11.6572,,15.278,5.6147,272.211,70.6456,61.8686,5.8715,0.4549
140000,山西省,2003,,,,328.8026,,180.1786,,15.4901,11.1885,,9.0592,5.364,235.4265,93.3761,82.6639,7.9151,0.4655
140000,山西省,2002,,,,0.0,,172.418,,10.4019,9.0686,,13.8275,5.5598,221.3312,113.2703,98.9808,11.26,0.4144
140000,山西省,2001,,,,0.0,,155.1595,,13.9782,7.0236,,6.7313,5.0969,196.579,78.689,69.1981,5.3703,
140000,山西省,2000,,,,0.0,,162.9575,,12.8577,5.0564,,11.3332,4.9024,204.4859,,,,
150000,内蒙古自治区,2019,,,,280.408387,,21.13087,,8.401994,5.697898,,0.3,,,230.2,144.5,81.2,
150000,内蒙古自治区,2018,0,0,0,264.180124,0,13.628953,0,7.039671,6.083179,0,0.162085,0.0,38.961636,225.218488,146.362116,71.972328,0.991361
150000,内蒙古自治区,2017,0,0,0,322.877964417639,0,15.4936244011582,0,7.88657184677419,7.456918,0,0.110736,0.0,55.3666832479324,267.511281169707,159.6325792459,97.3933762417067,1.212742
150000,内蒙古自治区,2016,0,0,0,296.604676852819,0,13.5655386330206,0,7.80909618347761,8.47592154545455,0,0.17785,0.0,54.3888460832843,242.215830769535,157.725424864888,79.1979059128175,1.06595253846154
150000,内蒙古自治区,2015,0,0,0,215.723291187297,0,18.8265302192439,0,5.57902569750756,8.06754785524538,0,0.10365,0.0,57.4218095158544,158.301481671442,103.157812883916,52.182804415194,0.778425
150000,内蒙古自治区,2014,0,0,0,241.599066010741,0,17.789063975533,0,5.71693887345327,8.22190822333712,0,0.1459,0.0,56.3411628765277,185.257903134213,118.940397404175,64.075196698953,0.6379
150000,内蒙古自治区,2013,0,0,0,221.465881697149,0,14.3874806576201,0,5.44938740321204,6.94082409732442,0,0.0703,0.0,55.7484555504819,165.717426146667,94.1223581601821,67.4141263556233,0.1403
150000,内蒙古自治区,2012,0,0,0,246.702116505268,0,13.2828109321402,0,6.8423212987551,4.51694969567023,0,0.0487,0.0,48.0677629904113,198.634353514856,131.091179664529,60.6650906892091,0.06711
150000,内蒙古自治区,2011,0,0,0,248.631975650282,0,9.68276648797802,0,7.12606918225497,4.71986601028955,0,0.0023,0.0,40.8060080333202,207.825967616961,138.239621161838,62.9239372925225,3.6901
150000,内蒙古自治区,2010,0,0,0,254.074226319514,0,6.80676468306466,0,7.49622871397523,4.24276514000134,0,0.0,0.0,33.2926362075482,220.781590111966,139.892282663849,65.3609483230149,0.0375
150000,内蒙古自治区,2009,0,0,0,178.988602034552,0,7.05506320508385,0,7.30683545660935,4.25972998753383,0,0.0,0.0,26.3092913154608,152.679310719091,84.5874583790263,56.0904807085338,6.0933
150000,内蒙古自治区,2008,0,0,0,201.982418798777,0,6.27760383985976,0,8.2444887183839,3.86319533158205,0,0.0,0.0,25.1900176850543,176.792401113723,106.274128638827,55.7071303886664,3.4658
150000,内蒙古自治区,2007,0,0,0,178.474844592142,0,5.57152764220111,0,8.25284254886503,4.04408724860018,0,0.0,0.0,23.6020293794475,154.872815212694,89.6820667588103,56.7318834723803,3.4653
150000,内蒙古自治区,2006,0,,,220.4765,0,6.5961,0,7.9391,3.5386,,,,22.8962,197.5803,133.6644,54.4678,2.438
150000,内蒙古自治区,2005,,,,178.7884,,6.2319,,7.7602,2.9119,,,,22.0332,156.7552,88.6476,43.4111,2.0861
150000,内蒙古自治区,2004,,,,129.344,,5.9327,,6.8425,2.3339,,,,19.7762,109.5678,67.7831,33.0033,1.0235
150000,内蒙古自治区,2003,,,,123.3312,,5.194,,9.302,2.0789,,,,20.0875,103.2437,66.6661,29.0708,0.0017
150000,内蒙古自治区,2002,,,,0.0,,4.035,,9.3676,1.4408,,,,17.6919,120.8165,76.1716,41.2226,0.6813
150000,内蒙古自治区,2001,,,,0.0,,4.3081,,10.316,1.6004,,,,19.4739,106.9245,75.3134,29.1385,
150000,内蒙古自治区,2000,,,,0.0,,4.6853,,10.9605,1.5853,,,,21.4463,,,,
210000,辽宁省,2019,,,,820.70175,,248.764021187746,,130.513400291538,78.240521,,11.4,,,215.6,130.8,37.6,
210000,辽宁省,2018,0,0,0,788.87119621,0,237.0381742,0,126.257058,76.22764675,0,10.51896416,0.0,576.50403221,212.367164,125.958095,40.849782,39.828622
210000,辽宁省,2017,0,0,0,770.267448,0,240.94504,0,116.185394,70.547712,0,12.26807,0.0,558.486829,211.780619,130.38979625,35.00215,38.32989
210000,辽宁省,2016,0,0,0,755.23630044,0,240.00712475,0,120.867287,66.460737,0,11.069655,0.0,543.87881575,211.35748469,122.6812005,40.10304826,40.22924468
210000,辽宁省,2015,0,0,0,762.007102783732,0,218.361357894466,0,127.36364397338,81.1744151401362,0,21.2965762052287,0.0,543.480620404693,218.526482379039,131.063801792894,42.0445594467243,38.9988869797033
210000,辽宁省,2014,0,0,0,741.685151660767,0,213.178298903399,0,122.585863636051,79.1330952093031,0,20.7260749718768,0.0,526.483310326593,215.201841334174,128.417409653654,42.1641145861549,34.4085164356942
210000,辽宁省,2013,0,0,0,801.654535234838,0,236.86176255861,0,143.685118295651,79.3201258522097,0,20.603653919694,0.0,582.825785242439,218.828749992399,131.073619305077,42.3679467549389,33.1356296224147
210000,辽宁省,2012,0,0,0,745.314765555088,0,224.225868510512,0,135.991801773982,75.1771044257153,0,15.9126409020708,0.0,554.188018559323,191.126746995765,116.681915697171,38.5489975326097,27.478715610133
210000,辽宁省,2011,0,0,0,691.951989190266,0,213.503966861633,0,124.733827047701,66.4601904968634,0,11.0383543881251,0.0,514.726365320031,177.225623870235,103.525221635257,34.0107735849392,24.3241737198825
210000,辽宁省,2010,0,0,0,634.156372501703,0,186.982955872822,0,112.242198348947,62.645340468596,0,14.4366538167888,0.0,468.965141273241,165.191231228462,104.720745687676,31.8318030754741,23.1982530688243
210000,辽宁省,2009,0,0,0,586.209065933809,0,177.259515128089,0,99.5836044483775,62.6051210859324,0,11.0308237742643,0.0,439.42039283244,146.788673101369,92.9879373899771,28.8850667912485,19.1953757277338
210000,辽宁省,2008,0,0,0,550.037441985873,0,155.738833542166,0,92.9453347405878,62.5342549271344,0,11.6989069738872,0.0,404.886373023974,145.151068961899,96.0701743747722,28.7117695162668,16.6581406932566
210000,辽宁省,2007,0,0,0,519.689747401494,0,145.701960474904,0,84.1713084366008,61.801540869413,0,10.7010933724231,0.0,380.245820238575,139.44392716292,90.1463490425354,29.1604625675686,16.3942604508212
210000,辽宁省,2006,0,,,478.4129,0,130.1399,0,70.5232,58.7191,,9.0168,,343.7027,134.7102,75.8084,31.4595,25.8926
210000,辽宁省,2005,,,,451.2925,,129.9595,,69.0345,58.1711,,7.1883,,329.2674,122.0251,57.746,29.8928,27.8175
210000,辽宁省,2004,,,,430.1457,,122.2119,,60.5679,61.3683,,5.2167,,307.6521,122.4936,61.4245,29.5908,28.0443
210000,辽宁省,2003,,,,396.9402,,108.9937,,51.5892,58.6124,,1.9588,,267.8104,129.1298,66.5545,36.663,22.615
210000,辽宁省,2002,,,,0.0,,100.5142,,41.2724,52.2061,,1.5033,,234.4015,121.7976,63.0973,35.6074,20.3714
210000,辽宁省,2001,,,,0.0,,113.4657,,50.9942,39.6991,,1.1375,,241.6697,96.2839,59.4588,34.8876,
210000,辽宁省,2000,,,,0.0,,123.1479,,45.5404,43.0282,,1.4283,,249.966,,,,
220000,吉林省,2019,,,,153.94635,,5.338812,,8.392465,8.896838,,,,,127.7,93.2,32.8,
220000,吉林省,2018,0,0,0,148.1397,0,5.5644,0,5.7154,11.3107,0,0.0,0.0,25.6676,122.4721,88.1017,32.4107,1.2751
220000,吉林省,2017,0,0,0,89.5151103396434,0,4.56423462877838,0,3.87481894995638,6.32726166607683,0,0.0,0.0,17.1939408416774,72.321169497966,50.9170440981036,5.61835843388514,0.469327729065834
220000,吉林省,2016,0,0,0,88.2297362773277,0,4.6531,0,3.8486,6.2528,0,0.0,0.0,17.2599,70.9698362773277,51.1134958420861,5.68584331645265,0.482326074473068
220000,吉林省,2015,0,0,0,86.9229187432497,0,6.07227051952051,0,5.22980665772644,7.46109705490037,0,0.0,0.0,22.8383039356278,64.0846148076219,45.237247371212,6.03043248690143,0.505467298976361
220000,吉林省,2014,0,0,0,105.371587975655,0,7.36717216856393,0,6.09285076278806,7.78212884965042,0,0.0,0.0,27.7028579243198,77.6687300513355,55.1987867483333,7.65645121313813,0.623384512248797
220000,吉林省,2013,0,0,0,118.696326112703,0,8.82640391747691,0,6.47280757173736,8.00826283055716,0,0.0,0.0,31.6974331279909,86.9988929847124,59.801926573905,11.130050117979,0.650877169594627
220000,吉林省,2012,0,0,0,121.348945995743,0,9.43690446033189,0,6.11372236793681,8.75874345419661,0,0.0,0.0,34.0287597089762,87.320186286767,57.2132678466439,13.844804908973,0.737858538563569
220000,吉林省,2011,0,0,0,138.768339869127,0,8.97063099846748,0,8.00473017347511,9.1922483785826,0,0.0,0.0,37.9092278801195,100.859111989007,68.3323104256068,16.5398063237541,0.613311074653495
220000,吉林省,2010,0,0,0,147.849947736462,0,10.504361200602,0,9.41258631452338,10.7503284749003,0,0.0,0.0,44.7097900899271,103.140157646535,66.3118369942204,19.8998814819644,0.583231890233666
220000,吉林省,2009,0,0,0,188.39098799055,0,10.9660865624941,0,10.477830388994,11.1270885712191,0,0.0,0.0,47.4474895999236,140.943498390626,96.1770098852422,29.9573196521379,0.649440873989134
220000,吉林省,2008,0,0,0,224.283433984678,0,11.1850684946891,0,12.0020108437302,11.0751216186056,0,0.0,0.0,53.9413987770078,170.342035207671,112.564478057557,43.9364334583196,0.841123691793872
220000,吉林省,2007,0,0,0,217.382920878759,0,12.110202906512,0,11.7002870856499,12.7245184359993,0,0.0,0.0,59.5842670592779,157.798653819481,88.6315707480161,54.140960217783,1.02612285368178
220000,吉林省,2006,0,,,223.8284,0,26.8055,0,13.769,11.0948,,,,67.9522,155.8762,106.3213,46.4043,1.1451
220000,吉林省,2005,,,,235.3272,,25.2298,,13.4833,10.9971,,,,66.195,169.1322,112.7794,48.2269,1.7509
220000,吉林省,2004,,,,214.9955,,24.1491,,15.6736,10.8831,,,,68.2977,146.6978,95.0051,48.6386,1.6441
220000,吉林省,2003,,,,253.158,,19.0133,,12.0215,10.7362,,,,59.3805,193.7775,123.2361,68.1186,1.8229
220000,吉林省,2002,,,,0.0,,16.8372,,20.0593,7.9268,,,,80.2758,184.73,118.3965,57.6329,1.6176
220000,吉林省,2001,,,,0.0,,9.7164,,7.5508,6.2618,,,,34.6604,166.1305,111.5029,53.2434,
220000,吉林省,2000,,,,0.0,,10.0543,,14.0779,6.5716,,,,48.5585,,,,
230000,黑龙江省,2019,,,,164.964663,,13.7571,,6.4217,5.416044,,,,,131.8,80.1,46.1,
230000,黑龙江省,2018,0,0,0,170.820142,0,13.7532,0,4.2912,8.71801,0,0.0,0.0,29.471696,141.348446,94.593862,41.746665,1.442923
230000,黑龙江省,2017,0,0,0,236.91424,0,14.44957,0,3.65871,7.2848,0,0.0,0.0,51.079968,185.834272,106.009134,65.647292,2.83725
230000,黑龙江省,2016,0,0,0,244.67468,0,14.71177,0,3.69231,9.77208,0,0.0,0.0,53.0187,191.65598,112.95705,63.64296,2.85193
230000,黑龙江省,2015,0,0,0,213.4648,0,17.6181,0,3.449,10.0042,0,0.0,0.0,51.8563,161.6085,98.4631,49.1089,5.6418
230000,黑龙江省,2014,0,0,0,258.7443,0,14.89,0,3.383,11.8016,0,0.0,0.0,57.639,201.1053,123.9625,56.1637,5.4438
230000,黑龙江省,2013,0,0,0,274.3674,0,14.0649,0,2.8238,8.1441,0,0.0,0.0,49.1133,225.2541,132.3667,77.302,6.2111
230000,黑龙江省,2012,0,0,0,268.5767,0,15.0661,0,3.7259,8.3443,0,0.0,0.0,56.7404,211.8363,131.1369,62.8305,5.9685
230000,黑龙江省,2011,0,0,0,362.4262,0,11.3984,0,4.0224,6.212,0,0.0,0.0,54.2336,308.1926,213.4825,85.0349,4.3418
230000,黑龙江省,2010,0,0,0,368.1659,0,11.7019,0,3.7648,5.6732,0,0.0,0.0,46.6371,321.5288,225.2038,87.9716,1.1916
230000,黑龙江省,2009,0,0,0,274.9738,0,14.067,0,4.1164,4.2206,0,0.0,0.0,49.3241,225.6497,145.6138,58.3244,9.3115
230000,黑龙江省,2008,0,0,0,292.3605,0,13.833,0,4.7078,4.5062,0,0.0,0.0,59.3539,233.0066,152.5328,62.2475,11.1752
230000,黑龙江省,2007,0,0,0,270.1129,0,15.0534,0,4.6524,2.1847,0,0.0,0.0,51.7659,218.347,148.0689,55.526,10.4775
230000,黑龙江省,2006,0,,,413.7573,0,15.9759,0,4.9124,2.2728,,,,47.1209,366.6364,263.7671,95.9879,1.2237
230000,黑龙江省,2005,,,,352.5577,,17.7432,,4.8422,2.072,,,,46.1974,306.3603,213.9983,88.3254,1.0434
230000,黑龙江省,2004,,,,315.5788,,16.0003,,4.7149,2.7404,,,,42.4322,273.1466,188.0381,77.2226,1.0385
230000,黑龙江省,2003,,,,356.7194,,16.9115,,3.5379,1.9122,,,,40.1839,316.5355,212.7243,91.2707,0.604
230000,黑龙江省,2002,,,,0.0,,18.3067,,4.4863,1.4506,,,,31.9708,353.2047,250.0396,97.8715,0.3938
230000,黑龙江省,2001,,,,0.0,,10.9689,,2.7965,1.0513,,,,21.3024,335.8773,233.828,100.5393,
230000,黑龙江省,2000,,,,0.0,,11.2086,,2.625,0.9611,,,,19.2079,,,,
310000,上海市,2019,0.007235301,0.0001,0.0071,48.0691085,,,10.839339,3.696016,6.2865126,,,,,20.0,15.2,2.6,
310000,上海市,2018,0.00065,6e-05,0.00059,54.3094753850275,0,0.0,10.746333,3.799351,6.5737305398,0,0.045608792592593,0.06991,29.5352973850275,24.774178,17.773699,4.265099,2.578389
310000,上海市,2017,0,0,0,46.3910548130352,0,0.0015,9.3773250458528,3.17925751940868,6.36417333550783,0,0.026923462598123,0.046694426139113,24.5696723130352,21.8213825,15.686906,3.926992,2.1179965
310000,上海市,2016,0,0,0,45.6686418027822,0,0.00207,10.3792961857394,2.99147757126097,6.80283132012842,0,0.035091737031547,0.067456257638698,23.8333503027822,21.8352915,15.255409,4.547773,1.9399585
310000,上海市,2015,0,0,0,56.2390521052071,0,0.000711623067413,9.8729941180682,2.83356018837736,8.15207118423085,0,0.088731328381266,0.063015191747774,27.4603121052071,28.77874,21.594373,4.85975,2.211083
310000,上海市,2014,0,0,0,79.6465641968422,0,0.00050246394515,20.5509466437453,3.6764172560477,8.23483746396639,0,0.088665475925107,0.066237719159491,39.3379729568422,40.30859124,32.88743574,5.434995,1.9334175
310000,上海市,2013,0,0,0,69.9831193998874,0,0.000420475840941,13.8401920754239,3.6133650630432,8.69286628743431,0,0.107565947510731,0.077894592757519,32.2669272998874,37.7161921,28.7113976,6.8349445,2.16985
310000,上海市,2012,0,0,0,81.8582691493434,0,0.000448803400198,22.0087900784833,3.70774207977718,9.075344086347,0,0.10409594567576,0.099118474915314,42.8242691493434,39.034,30.4845,6.6315,1.893
310000,上海市,2011,0,0,0,84.2114351052302,0,0.003297387828592,16.2959544213248,3.14719512953576,8.59720609253991,0,0.124084073955804,0.108914893274222,36.4697351052302,47.7417,37.0307,8.9755,1.7225
