省份编码,省份,年份,粮食产量(万吨),夏收粮食产量(万吨),秋粮产量(万吨),谷物产量(万吨),稻谷产量(万吨),早稻产量(万吨),中稻和一季晚稻产量(万吨),双季晚稻产量(万吨),小麦产量(万吨),冬小麦产量(万吨),春小麦产量(万吨),玉米产量(万吨),谷子产量(万吨),高粱产量(万吨),其他谷物产量(万吨),大麦产量(万吨),豆类产量(万吨),绿豆产量(万吨),红小豆产量(万吨),大豆产量(万吨),薯类产量(万吨),马铃薯产量(万吨),棉花产量(万吨),油料产量(万吨),花生产量(万吨),油菜籽产量(万吨),芝麻产量(万吨),葵花籽产量(万吨),胡麻籽产量(万吨),糖料产量(万吨),麻类产量(万吨),黄红麻产量(万吨),亚麻产量(万吨),大麻产量(万吨),苎麻产量(万吨),甘蔗产量(万吨),甜菜产量(万吨),烟叶产量(万吨),烤烟产量(万吨),蔬菜产量(万吨)
110000,北京市,2009,124.76736,31.00002,93.76734,121.4984,0.23718,0,0.23718,0,31.00002,30.95451,0.04551,89.75977,0.30723,0.09363,0.100570000000011,0,1.60696,0.02022,0.07608,1.49235,1.662,0,0.07669,1.81358,1.77378,0.0,0.00389,0.03516,0,0,0,0,0,0,0,0,0,0.00049,0.0,316.57949
110000,北京市,2008,125.4509,32.7429,92.708,121.5104,0.2989,0,0.2989,0,32.7429,32.7392,0.0037,87.9667,0.3444,0.096,0.061500000000004,0,2.0624,0.0219,0.096,1.9114,1.8781,0,0.1357,2.1703,2.1253,0.0,0.003,0.042,0,0,0,0,0,0,0,0,0,0.0006,0.0,321.1169
110000,北京市,2007,102.0686,20.3904,81.6782,97.633,0.3192,0,0.3192,0,20.3904,20.385,0.0054,76.5447,0.2538,0.1017,0.023200000000003,0,1.5811,0.0171,0.0905,1.4516,2.8545,0,0.199,2.1865,2.1689,0.0,0.0039,0.0137,0,0,0,0,0,0,0,0,0,0.0001,0.0,339.83339
110000,北京市,2006,109.17,30.01,79.16,103.91,0.43,,0.43,,30.01,30.01,,72.91,0.35,0.17,0.04,,2.68,,0.15,2.49,2.58,,0.2239,2.1656,2.1442,0.0,0.0051,0.0163,,,0,0,,,,0,0,0.0,0.0,341.1998
110000,北京市,2005,94.93,26.76,68.17,90.43,0.46,,0.46,,26.74,26.74,,62.58,0.35,0.2,0.1,,2.4,,0.1,2.3,2.1,,0.2069,2.4923,2.4605,,0.0096,0.0215,,,,,,,,,,0.0006,,423.8928
110000,北京市,2004,70.18,20.26,49.92,64.79,0.5,,0.5,,20.26,20.26,,43.51,0.22,0.24,0.06,,3.18,0.03,0.13,2.98,2.21,,0.7768,2.8946,2.8574,,0.0133,0.0195,,,,,,,,,,0.0008,,489.1525
110000,北京市,2003,58.03,18.43,39.6,52.01,1.01,,1.01,,18.41,18.41,,32.2,0.18,0.16,0.05,,3.14,0.04,0.22,2.82,2.88,,0.3414,3.2953,3.2581,,0.0106,0.025,,,,,,,,,,0.0028,,527.3417
110000,北京市,2002,82.3,24.3,58.0,74.6,2.9,,2.9,,24.3,24.3,,46.1,0.6,0.5,0.2,,4.0,0.1,0.031,3.5,3.7,,0.3497,4.6455,4.5798,,0.0134,0.0494,,,,,,,,,,0.0031,,545.633
110000,北京市,2001,104.9,36.6,68.3,96.3,4.3,,4.3,,36.6,36.6,,53.9,0.7,0.6,0.2,,5.2,,,4.8,3.5,,0.3433,4.2676,4.1316,,0.0275,0.0831,,,,,,,,,,0.0034,,522.8671
110000,北京市,2000,144.16,66.87,77.29,136.1,9.36,,9.36,,66.86,66.86,,58.7,0.39,0.63,0.16,,5.04,,,4.71,3.02,,0.1561,3.7993,3.3636,,0.0407,0.208,,,,,,,,,,0.003,,489.15
120000,天津市,2019,223.253201132379,60.5,162.8,221.172920932379,42.91146935,,,,60.4696393523787,,,115.18446443,,,,,1.094759,,,,0.9855212,,1.8133834,0.4054426,0.3622946,0.00583,0.001673,,,0,,,,,,,,,,242.7800298
120000,天津市,2018,209.69104917163,57.1300733,152.56097587163,207.36313827163,37.4105352,0,37.4105052,0,57.1300733,49.8490903,7.280983,110.55430477163,0.080555,2.17897,0.008700000000015,0,1.4196238,0.023081,0.018345,1.3549978,0.9082871,0.3712715,1.826361,0.626295,0.528515,0.005275,0.003431,0.080528,0,0.016,0,0,0,0,0,0.016,0,0.0,0.0,253.9771395
120000,天津市,2017,212.272570111462,62.4072490098153,149.865321101647,209.937911676195,26.3335414783353,0,26.3335414783353,0,62.4072490098153,55.6417444911491,6.76550451866618,119.292518115,0.328732777777778,1.483112,0.092758295266923,0,0.8484717506265,0.021775,0.023575,0.776420076052121,1.4861866846403,0.6264246846403,2.480486393513,1.26076017450937,0.52616793883658,0.04346775,0.0042015,0.611212442173532,0,0,0,0,0,0,0,0,0,0.0,0.0,269.6122677
120000,天津市,2016,200.404826504636,58.9040895025921,141.500737002044,198.600908311123,20.03604,0,20.03604,0,58.9040895025921,53.1489408246881,5.75514867790406,118.6885503,0.243790467325965,0.635386745938244,0.093051295266923,1.8e-05,0.891328756283225,0.01235,0.012462499552372,0.831516256730853,0.912589437229437,0.578630303030303,2.1,1.3375079313266,0.430073870852766,0.0313473,0.0062516,0.855287414824768,0.0018,0,0,0,0,0,0,0,0,0.0,0.0,274.434217977302
120000,天津市,2015,184.481071902386,58.0592641854317,126.421807716955,183.08430129895,16.345654243995,0,16.345654243995,0,58.0592641854317,52.4884955380626,5.57076864736909,107.821878713528,0.705948981311209,0.151555174683386,0.0,0,1.01174671547291,0.036015073473321,0.020277680037336,0.953097588854783,0.385023887963803,0,2.35081453659601,0.359231239832982,0.274479853101021,0.0052,0.0096,0.050758931926398,0,0,0,0,0,0,0,0,0,0.0,0.0,282.720899921056
120000,天津市,2014,178.18715969107,57.2130680276001,120.97409166347,176.988053776749,16.4972625,0,16.4972625,0,57.2130680276001,52.0909554643545,5.1221125632456,101.804728272485,0.350993309289582,1.12200166737423,0.0,0,0.897571160261215,0.040045325911622,0.022282879290432,0.83404162249525,0.301534754059666,0,3.54218387279943,0.451851178644887,0.312188112958995,0.0,0.0084,0.111438424763793,0,0,0,0,0,0,0,0,0,0.0,0.0,309.632819818733
120000,天津市,2013,177.442463214079,55.9639631108169,121.478500103262,176.471805417023,17.1603572308453,0,17.1603572308453,0,55.9639631108169,51.2644752867417,4.69948782407524,102.498168759786,0.054611125837617,0.77470518973625,0.02,0.02,0.785985519482187,0.016245047927125,0.021479380286636,0.748261091268427,0.184672277573944,0,4.54168912537965,0.507390516571354,0.405044912157102,0.0,0.0145,0.061988644915339,0,0,0,0,0,0,0,0,0,0.0,0.0,321.722540410145
120000,天津市,2012,163.562863094849,54.6601270893853,108.902736005464,161.926667475635,14.2592380093644,0,14.2592380093644,0,54.6601270893853,51.2389733535317,3.42115373585366,92.7270681799303,0.133685874967374,0.136548321987184,0.01,0.01,1.29972115474745,0.045471496995312,0.010630761096086,1.22921298596822,0.336474464466772,0,5.44320474934383,0.50291415222977,0.391883798678015,0.0,0.02,0.06065261785999,0,0,0,0,0,0,0,0,0,0.0,0.0,332.592440997522
120000,天津市,2011,163.158875124668,53.3076081652745,109.851266959393,161.218677598178,13.129265217277,0,13.129265217277,0,53.3076081652745,49.8160633416646,3.49154482360992,94.6155718685085,0.030680220592778,0.1223,0.013252126525294,0,1.54421741789836,0.042426463439735,0.010522926356426,1.46186698213877,0.39598010859145,0,6.8979863095398,0.603437266253641,0.454965759509739,0.0,0.02,0.100449094270087,0,0,0,0,0,0,0,0,0,0.0,0.0,336.679901638756
120000,天津市,2010,160.564135933126,52.6181248567383,107.946011076388,158.467033219749,12.696649,0,12.696649,0,52.6181248567383,49.5491610444922,3.06896381224612,92.9252386415095,0.0281638710465,0.13224635936655,0.066610491088645,0,1.74848775908637,0.026390052654825,0.01041619587102,1.67772919758754,0.348614954290465,0,6.04121348261015,0.595731448973577,0.449840151084969,0.0,0.02,0.092642851375034,0,0,0,0,0,0,0,0,0,0.0,0.0,343.942153910381
120000,天津市,2009,157.132192672731,53.4944473586413,103.63774531409,155.173314357252,12.7051510701194,0,12.7051510701194,0,53.4944473586413,50.0588412085805,3.43560615006078,88.8728275202356,0.025853934887125,0.06368937033502,0.011345103033275,0,1.59336510263251,0.02462286364401,0.010310547916854,1.4875000909393,0.365513212846728,0,6.89084257133796,0.511736830366869,0.313989274808267,0.0,0.01,0.176055106959298,0,0,0,0,0,0,0,0,0,0.0,0.0,322.225588150895
120000,天津市,2008,149.460183628589,52.1226973342292,97.33748629436,147.952856919611,11.3978033906157,0,11.3978033906157,0,52.1226973342292,49.9571269809981,2.16557035323112,84.3741435855735,0.01186673906564,0.0429,0.003445870126472,0,1.19452693897875,0.011486972062987,0.010205971514179,1.11935985866851,0.31279977,0,8.13944668114778,0.463101848010227,0.267807019950572,0.0,0.01,0.17856822487632,0,0,0,0,0,0,0,0,0,0.0,0.0,284.528635830893
120000,天津市,2007,147.405446216125,50.4222863621351,96.9831598539902,145.971692677777,10.4137957737165,0,10.4137957737165,0,50.4222863621351,48.339214714349,2.08307164778609,85.1223969232365,0.001089334738822,0.01,0.002124283949737,0,1.13375385834864,0.010717691754424,0.010102425487214,1.10058101954413,0.29999968,0,9.22351644727089,0.451830423202306,0.267021408672347,0.0,0.01,0.170196258502521,0,0,0,0,0,0,0,0,0,0.0,0.0,261.110399932776
120000,天津市,2006,141.9,49.9,92.0,139.95,10.3,,10.3,,49.9,48.86,1.04,79.7,0.01,0.03,0.01,,1.65,0.02,0.01,1.6,0.3,,9.5,0.5,0.3,0.0,0.0121,0.1765,,,0,0,,,,0,0,0.0,0.0,275.5042
120000,天津市,2005,137.5,47.42,90.08,133.05,12.18,,12.18,,47.42,45.31,2.11,73.16,0.05,0.24,,,3.87,0.04,0.03,3.8,0.58,,8.3546,1.2943,0.7962,,0.0351,0.463,,,,,,,,,,,,542.7421
120000,天津市,2004,122.7744,37.8107,84.9637,117.5244,11.0942,,11.0942,,37.8107,36.2004,1.6103,68.2095,0.0583,0.3517,,,4.5939,0.0621,0.0483,4.4835,0.6561,,12.033,1.5531,0.8463,,0.0667,0.6401,,,0.0023,0.0023,,,,,,,,585.428
120000,天津市,2003,119.29,35.91,83.38,112.02,5.65,,5.65,,35.91,35.91,,64.81,0.16,5.49,,,6.24,0.08,0.06,6.1,1.03,,9.4653,3.0811,1.0406,,0.0965,1.9331,,,0.0026,0.0026,,,,,,,,602.7763
120000,天津市,2002,137.82,44.11,93.71,131.23,11.22,,11.22,,44.11,43.3,0.81,71.05,0.07,4.78,,,5.65,0.1,0.07,5.48,0.94,,6.2374,3.402,1.017,,0.0968,2.1317,,,0.032,0.032,,,,,,,,584.3102
120000,天津市,2001,143.33,45.09,98.24,134.03,7.44,,7.44,,45.09,45.09,,75.19,0.14,5.71,0.46,,8.48,,,8.16,0.82,,6.3617,3.9042,1.1648,,0.137,2.2828,,,0.022,0.0193,,,,,,0.0217,,564.5037
120000,天津市,2000,124.05,59.49,64.56,119.07,14.49,,14.49,,59.49,58.9,0.59,40.95,0.08,2.71,1.35,,4.3,,,3.94,0.68,,1.7541,3.3133,0.8172,,0.0699,2.3751,,,0.0138,0.0092,,,,,,0.0127,,530.6
130000,河北省,2019,3739.2377,1476.6,2262.7,3566.896,48.6531,,,,1462.57,,,1986.6398,,,,,30.0754,,,,142.2663,,22.7401,119.544525,96.455695,3.514408,0.202115,,,64.275243,0.001247,,,,,,64.275243,0.34677,0.216303,5093.138352
130000,河北省,2018,3700.86,1466.474,2234.386,3524.86,52.49,,52.49,,1450.73,1446.09,4.64,1941.15,43.61,3.81,33.0699999999998,0.002,28.13,1.79,0.8,21.23,147.87,106.056,23.9273,121.384863,98.452607,3.403351,0.215859,15.625583,3.416729,94.108893,0.000777,0,0,0.000398,0,0,94.108893,0.332119,0.319202,5154.495475
130000,河北省,2017,3829.24690588812,1520.758389841,2308.48851604712,3674.50522944777,50.4307839309331,0,50.4307839309331,0,1504.11864587477,1499.3834253905,4.73522048427253,2035.47664078677,44.9593082384461,0.853803245942572,38.6660473709091,0.067461660818714,20.8295147434627,1.065,0.58,17.0625,133.912161696886,102.716255297675,24.0380293631817,129.398403,103.407567,4.168113,0.200218,17.417645,3.812323,62.486272,0.000295,0,0,0,0,0,62.486272,0.223127,0.218869,5058.529959
130000,河北省,2016,3782.98502962585,1491.7844381838,2291.20059144205,3645.63046716889,51.2317481216879,0,51.2317481216879,0,1480.23451475969,1475.32880120999,4.90571354970075,2031.21022365565,45.7726142442509,0.71181822721598,36.4695481603922,0.102343859649123,19.7985954195864,1.115,0.58,16.029,117.555967037381,88.4261274394165,23.9,126.202207,102.679438,3.217696,0.203138,16.82011,3.085701,60.443826,0.000279,3.8e-05,0,0,0,0,60.443826,0.231766,0.226466,5038.885695
130000,河北省,2015,3602.18715880215,1492.60662873341,2109.58053006873,3505.81137108202,51.183601363829,0,51.183601363829,0,1482.78880687042,1477.70331122285,5.08549564757104,1897.74147799313,51.6861992828369,3.93917564090717,18.4721099308942,0.155916834468082,19.088986471678,0.894920623312703,0.465869894661617,15.3285277138424,77.2868012484515,52.6091302977105,23.9,126.01413238267,102.810200262166,3.06168962980388,0.28992108365822,15.1205683903617,2.97074547080005,60.5667984834344,0.0499,0.048,0,0,0,0,60.5667984834344,0.342408847262784,0.283902681687833,5022.23270927306
130000,河北省,2014,3568.97584564067,1453.14875085702,2115.82709478365,3468.88970225475,50.9693619511062,0,50.9693619511062,0,1444.28143224357,1441.35228761615,2.92914462741735,1898.83626320079,51.1238392770342,4.62234179634557,19.0564637859114,0.053167257800358,23.6723808058588,1.03241902032865,0.583119735897699,18.216618978949,76.4137625800655,49.724081991165,36.99,125.923172947052,105.464599316422,3.31607885711151,0.287447021823131,12.7550028562217,2.61443356132546,54.794198577329,0.0612,0.0592,0,0,0,0,54.794198577329,0.508767369095842,0.443913354098361,4965.13450361695
130000,河北省,2013,3584.86610813043,1428.52782407497,2156.33828405546,3474.2453924221,56.1097521630218,0,56.1097521630218,0,1418.99257850436,1416.82416619407,2.16841231029071,1922.79346231304,47.9458980057805,4.76867055169882,23.6350308841945,0.063052568897571,22.177751964988,0.970265772713542,0.579055245734443,18.0705615099654,88.4429637433468,57.0871314626986,38.75,132.279503200605,113.992889750704,3.33461562643633,0.346936480262473,11.1217342324348,3.21852114651256,56.9205408485295,0.0786,0.0736,0,0,0,0,56.9205408485295,0.471353086419361,0.369731361654135,4823.75083862283
130000,河北省,2012,3442.62329485933,1373.48369715253,2069.13959770681,3330.80735500493,47.8879876368719,0,47.8879876368719,0,1363.88219661355,1362.7912866123,1.09091000125727,1856.20179507184,42.7584539069849,4.02450332599865,16.0524184496806,0.015139070524083,24.1995577619203,1.18548688380384,0.638883876559228,19.9814830907898,87.6163820924807,54.6638305989589,41.22,127.251106433287,111.50021776034,3.07227505473066,0.410667538133253,7.88255708342206,2.95518534087286,51.0475138222849,0.078,0.0738,0,0,0,0,51.0475138222849,0.462578288365266,0.349066896417476,4701.64610374086
130000,河北省,2011,3344.98281693732,1305.50642707894,2039.47638985839,3237.40823059533,58.2298081339226,0,58.2298081339226,0,1296.86435558257,1294.92330141425,1.9410541683194,1823.03568683061,45.3284458762874,5.25511090620692,8.6948232657383,0.020851818161831,28.12494150952,1.31179981082581,0.692250820960529,23.795855384832,79.4496448324696,45.2751385355404,45.2,126.362539739631,113.737862898154,3.05465180558547,0.52650413577065,5.01945699317307,2.70661375200805,42.7918103611178,0.0729,0.0688,0,0,0,0,42.7918103611178,0.481245086003859,0.351766113232168,4506.22536597215
130000,河北省,2010,3120.99295887218,1255.10398047059,1865.88897840159,3018.28998400278,52.8166407764432,0,52.8166407764432,0,1246.60081848467,1244.73692429966,1.8638941850129,1663.78649890805,41.0021671389864,4.71614762076754,9.3677110738671,0.041480986298341,27.5232526706665,1.29595845019758,0.61095214573079,23.3077161910378,75.1797221987331,40.514834414665,42.74,129.464401809233,118.330871907907,2.952549094956,0.590653056750552,3.65818182328639,2.63085624823198,48.9781,0.0677,0.0648,0,0,0,0,48.9781,0.492629750467652,0.319185758317052,4305.15844700885
130000,河北省,2009,3017.42752960535,1248.93597098692,1768.49155861842,2926.34084434656,56.3252427670249,0,56.3252427670249,0,1241.79739421628,1240.26261411182,1.5347801044677,1579.39683090576,34.1271611120417,5.28628082169118,9.40793452376639,0.04,30.0525333752764,1.17810823104171,0.544254385127778,24.9967698233059,61.0341518835063,20.4939896901555,58.43,134.896262360915,121.283471829175,3.03888009472455,0.678461637903918,3.02009331038345,1.54546979998647,30.7313,0.0745,0.0699,0,0,0,0,30.7313,0.539854401403579,0.362821860129626,5155.31704910699
130000,河北省,2008,2994.98967109134,1237.845048386,1757.14462270534,2862.46693983602,54.829851115435,0,54.829851115435,0,1229.84793629913,1228.35835767786,1.48957862126895,1532.64846787886,32.9984875272821,4.40937112435576,7.73282589095842,0,41.4041520986945,1.63397876012681,1.0672159194032,34.9785047718396,91.1185791566267,33.0349453379198,73.26,146.585974554845,131.325304324878,3.51737698430569,0.830205229052761,3.4626620873148,3.80096655658893,59.3763,0.071,0.0617,0,0,0,0,59.3763,0.532061827556725,0.337765033136903,5137.69721693036
130000,河北省,2007,2897.30701367336,1205.33777385952,1691.96923981384,2781.74067592031,56.9618680933394,0,56.9618680933394,0,1197.56350945521,1195.98843709661,1.57507235860498,1478.19642858695,36.1339214841977,5.31814475364529,7.56680354696481,0,40.5622071564006,1.7108373530506,0.927143661547901,34.8174959352133,75.0041305966483,23.4216545323663,72.29,135.23799555266,127.997202323475,1.59743813816345,0.974164953096944,3.08126933781985,1.58792080010265,53.078,0.3962,0.0717,0,0,0,0,53.078,0.422327907661,0.2271,4936.64130223193
130000,河北省,2006,2780.6,1203.39,1577.21,2640.22,51.2,,51.2,,1189.7,1188.64,1.06,1348.8,41.72,6.45,2.35,,46.88,1.71,1.27,39.5,93.5,31.35,70.0208,133.7838,121.8672,1.8083,1.3165,3.4414,5.3504,56.8153,0.7328,0.081,,,,0,56.8153,0.4984,0.2286,6314.4397
130000,河北省,2005,2598.58,1165.97,1432.61,2452.87,51.56,,51.56,,1150.33,1148.25,2.08,1193.83,43.45,7.38,6.32,,51.24,1.67,1.33,42.41,94.47,31.97,57.7,152.727,140.3277,4.67,1.4566,3.5487,2.3077,42.6574,0.7262,0.0767,,,,,42.6574,0.9759,0.4928,6467.6095
130000,河北省,2004,2480.07,1069.0,1411.07,2319.39,47.27,,47.27,,1053.2,1052.0,1.2,1157.58,44.43,7.25,9.66,,57.56,2.13,1.49,44.33,103.12,36.01,66.53691,154.3152,137.8522,6.5183,1.4996,3.8435,4.3512,20.9874,0.4329,0.0778,,0.3534,,,20.9874,1.0952,0.5135,6187.5265
130000,河北省,2003,2387.8,1035.36,1352.44,2205.85,41.06,,41.06,,1018.83,1018.36,0.47,1073.57,50.29,10.71,11.39,,60.61,2.48,1.5,46.42,121.34,39.38,52.2021,163.1036,148.1446,3.8486,1.6403,4.4037,4.771,22.0282,0.6214,0.5801,,0.0072,,,22.0282,1.0693,0.4378,5903.423
130000,河北省,2002,2435.76,1114.16,1321.6,2256.25,55.73,,55.73,,1099.54,1094.59,4.95,1034.96,47.69,8.72,9.61,,60.56,2.62,1.57,49.42,118.95,32.01,40.1882,151.2599,140.4462,3.018,1.6409,4.0802,1.6603,14.7293,1.0271,1.006,,0.0096,,,14.7293,1.1083,0.5252,5477.2404
130000,河北省,2001,2491.8,1140.63,1351.17,2309.02,47.23,,47.23,,1122.69,1122.69,,1059.46,57.2,13.47,8.97,,67.09,,,56.34,115.69,25.45,41.9297,153.8123,144.2733,2.8788,1.9855,3.7956,0.3938,9.9023,0.7231,0.6897,,0.018,,,9.9023,0.9356,0.4062,4892.5514
130000,河北省,2000,2551.07,1219.82,1331.25,2355.61,65.82,,65.82,,1207.95,1207.62,0.33,994.48,68.61,9.95,8.8,,74.45,,,62.93,121.01,27.17,30.0131,146.972,132.5916,2.346,2.0315,7.703,1.3884,11.5323,0.7951,0.7436,,0.0157,,,11.5323,1.2429,0.736,4453.9685
140000,山西省,2019,1361.80477663567,227.7,1134.1,1266.7748125,1.7556,,,,226.21116,,,939.370284,,,,,34.2370182356688,,,,60.7929459,,0.29581,13.70068,1.35183,2.22011,0.16426,,,0.06231,0.04441,,,,,,0.06231,0.34735,0.3471,827.8305
140000,山西省,2018,1380.395195,229.8888,1150.506395,1293.218235,0.5568,0,0.5568,0,228.5888,228.5888,0.0,981.620675,47.26431,11.5349,23.6527499999999,0,35.61537,4.51533,1.428232,23.5961,51.56159,45.33375,0.361,15.46759,1.33861,2.37047,0.19423,5.8985,3.52173,0.11834,0.01027,0,0,0.0102,0,0,0.11834,0.39114,0.35169,821.87114
140000,山西省,2017,1355.09542829557,233.745842125598,1121.34958616997,1280.05610157654,0.520111609714286,0,0.520111609714286,0,232.395842125598,232.395842125598,0.0,977.869186107401,41.588551436381,6.60046709170297,21.0819432057444,0,28.3064624353963,4.671081096,1.18411118,17.0874522,46.7328642836318,40.8731841161535,0.401408284303301,15.0424658059981,1.304949,1.775905,0.147124,6.02664780599813,3.53763,0.64328,0.01343,0,0,1.343e-06,0,0,0.64,0.521676,0.521616,806.743331
140000,山西省,2016,1380.33216089751,230.423051938063,1149.90910895945,1310.54661998181,0.550347,0,0.550347,0,229.148571938063,229.148571938063,0.0,1017.95845104375,37.8328,5.65432,19.4021299999997,0,27.4216386697131,4.61632,1.09158,16.702,42.3639022459866,37.0492222459866,0.516739060126584,15.947304,1.259941,1.51771,0.161774,6.331357,4.21366,3.237415,0.00969,0,0,9.69e-07,0,0,3.24,0.605945,0.605855,777.938149361167
140000,山西省,2015,1314.02057532565,232.519463714,1081.50111161165,1258.37298119711,0.516403879535,0,0.516403879535,0,231.54415297572,231.390605442,0.15354753372,974.711326855,31.7546445944,5.13221001646,14.7142428759999,0,23.3158438472,3.8541006504,1.05202758528,14.6332485036,32.33175028134,26.9577780143,0.83,12.19446,1.01041,1.27877,0.18018,3.87547,4.12052,5.47794,0.00368,0,0,0.00368,0,0,5.47794,0.62802,0.62786,837.43282
140000,山西省,2014,1387.24940610165,225.5654901689,1161.68391593275,1327.53351574673,0.679984279947,0,0.679984279947,0,224.70700715843,224.5522866944,0.15472046403,1045.483168501,35.324009844,6.81664117365,14.5227047897001,0,24.7710787239,4.05032456528,1.0986141101,15.5714174136,34.94481163102,29.0361736602,1.57,16.44629,1.39969,0.72123,0.21162,4.43868,6.92889,6.51234,0.00059,0,0,0.00059,0,0,6.51234,0.73561,0.73546,973.45764
140000,山西省,2013,1362.00555400949,204.6038963463,1157.40165766319,1304.42582417177,0.727093971288,0,0.727093971288,0,203.8926497824,203.7335819728,0.1590678096,1049.447047914,29.8545419966,6.42174569748,14.0827448100001,0,24.9121136469,3.88465911275,1.04901803461,16.0845286038,32.66761619082,27.3373744995,2.14,18.10277,1.58218,0.71903,0.26574,4.79957,6.96507,20.49888,0.00095,0,0,0.00038,0,0,20.49888,0.70009,0.69794,932.26395
140000,山西省,2012,1309.40360122348,234.8504014797,1074.55319974378,1256.96131086086,0.643238651484,0,0.643238651484,0,233.36385020006,233.1479809431,0.21586925696,980.338842382,25.131444039,5.76385502832,11.7200805599999,0,23.2112471386,3.75092178161,0.91808887212,14.7497780644,29.23104322402,24.3937694802,3.04,18.28158,1.75617,0.65579,0.26885,4.75941,7.29606,40.72329,0.00034,0,0,0.00034,0,0,40.72329,0.73008,0.73008,861.69732
